"model","split","task_id","success","model_calls","total_tokens","trace_path","step_id","exit_code","structured_expectation_score","observation_only_raw_score","expectation_quality","action_safety_gate","expectation_safety_gate","shadow_decision","stderr_presence_mismatch","textual_error_contradiction","textual_output_missing","semantic_residual_score","expectation_gate_only_score","raw_full_residual_score","semantic_with_safety_score","structured_with_safety_score","no_expectation_score","full_residual_score","exit_code_mismatch","stdout_presence_mismatch"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","2","0.5416666666666667","0.75","1.0","0.0","0.0","reason","1","0","0","0.63434898853302","0.0","0.5416666666666667","0.63434898853302","0.5416666666666667","0.75","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","5","2","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.9536215290427208","0.0","0.5416666666666667","0.9536215290427208","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","6","1","0.5416666666666667","0.55","1.0","0.0","0.0","reason","0","0","0","0.7968458235263824","0.0","0.5416666666666667","0.7968458235263824","0.5416666666666667","0.55","0.5416666666666667","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","7","2","0.7083333333333335","0.75","1.0","0.0","0.0","reason","1","0","0","0.43121397495269775","0.0","0.7083333333333335","0.43121397495269775","0.7083333333333335","0.75","0.7083333333333335","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","8","2","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.9619682431221008","0.0","0.5416666666666667","0.9619682431221008","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs2-048","False","10","29737","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","9","1","0.5416666666666667","0.55","1.0","0.0","0.0","reason","0","0","0","0.7968458235263824","0.0","0.5416666666666667","0.7968458235263824","0.5416666666666667","0.55","0.5416666666666667","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-001","True","3","3276","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.6124572157859802","0.0","0.0","0.6124572157859802","0.0","0.0","0.0","","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-001","True","3","3276","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.8111111111111112","0.0","0.0","fast_candidate","0","0","0","0.753495454788208","0.0","0.0","0.753495454788208","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.6370540857315063","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","1","0.8750000000000001","1.0","1.0","1.0","1.0","reason","1","0","1","0.7857913672924042","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","2","0.8750000000000001","1.0","1.0","0.0","1.0","reason","1","0","1","0.8470980077981949","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","1","0.8750000000000001","1.0","1.0","0.0","0.0","reason","1","0","1","0.7857913672924042","0.0","0.8750000000000001","0.7857913672924042","0.8750000000000001","1.0","0.8750000000000001","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","5","2","0.8750000000000001","1.0","1.0","0.0","1.0","reason","1","0","1","0.8470980077981949","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6291247606277466","0.0","0.0","0.6291247606277466","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","7","1","0.8750000000000001","0.75","1.0","1.0","1.0","reason","1","0","1","0.9374987557530403","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","8","1","0.8750000000000001","1.0","1.0","1.0","1.0","reason","1","0","1","0.7857913672924042","1.0","0.8750000000000001","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","9","1","0.8750000000000001","1.0","1.0","0.0","0.0","reason","1","0","1","0.7857913672924042","0.0","0.8750000000000001","0.7857913672924042","0.8750000000000001","1.0","0.8750000000000001","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-004","False","11","28285","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","10","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6291247606277466","0.0","0.0","0.6291247606277466","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-013","True","4","5243","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.16666666666666669","0.0","0.9833333333333334","0.0","1.0","reason","0","0","1","0.9139726310968399","1.0","0.16666666666666669","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-013","True","4","5243","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.8172093629837036","0.0","0.16666666666666669","0.8172093629837036","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-013","True","4","5243","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","0","0.0","0.0","0.9833333333333334","0.0","0.0","fast_candidate","0","0","0","0.43446850776672363","0.0","0.0","0.43446850776672363","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-017","True","2","1713","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9333333333333332","1.0","1.0","reason","0","0","0","0.39508771896362305","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-021","False","6","10185","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.9111111111111111","0.0","0.0","fast_candidate","0","0","0","0.7239564657211304","0.0","0.0","0.7239564657211304","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-021","False","6","10185","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.33333333333333337","0.0","0.8888888888888888","0.0","1.0","reason","0","0","1","0.993165448307991","1.0","0.33333333333333337","1.0","1.0","0.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-021","False","6","10185","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","2","0.7083333333333335","1.0","1.0","0.0","0.0","reason","1","0","1","0.6881464123725891","0.0","0.7083333333333335","0.6881464123725891","0.7083333333333335","1.0","0.7083333333333335","1","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-021","False","6","10185","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","0","0.33333333333333337","0.0","0.8888888888888888","1.0","1.0","reason","0","0","1","0.993165448307991","1.0","0.33333333333333337","1.0","1.0","1.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-021","False","6","10185","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","5","0","0.33333333333333337","0.0","0.48333333333333334","1.0","1.0","reason","0","0","1","1.0660333782434464","1.0","0.33333333333333337","1.0660333782434464","1.0","1.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-026","False","5","7919","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.5333333333333333","0.0","0.8888888888888888","0.0","1.0","reason","0","0","1","1.0605563521385193","1.0","0.5333333333333333","1.0605563521385193","1.0","0.0","1.0","","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-026","False","5","7919","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","2","0.8000000000000002","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.9537952169775963","0.0","0.8000000000000002","0.9537952169775963","0.8000000000000002","1.0","0.8000000000000002","","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-026","False","5","7919","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","2","0.8000000000000002","1.0","0.8888888888888888","0.0","0.0","reason","1","0","1","0.9537952169775963","0.0","0.8000000000000002","0.9537952169775963","0.8000000000000002","1.0","0.8000000000000002","","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-026","False","5","7919","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","0","0.33333333333333337","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","1.0605563521385193","0.0","0.33333333333333337","1.0605563521385193","0.33333333333333337","0.0","0.33333333333333337","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-028","False","2","2659","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7351933419704437","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7219550609588623","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.33333333333333337","0.0","0.9833333333333334","1.0","1.0","reason","0","0","1","0.8951955735683441","1.0","0.33333333333333337","1.0","1.0","1.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","0","0.33333333333333337","0.0","0.8888888888888888","1.0","1.0","reason","0","0","1","0.9627531729638577","1.0","0.33333333333333337","1.0","1.0","1.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","0","0.33333333333333337","0.0","0.8888888888888888","1.0","1.0","reason","0","0","1","0.953669335693121","1.0","0.33333333333333337","1.0","1.0","1.0","1.0","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","5","0","0.0","0.0","0.8611111111111112","1.0","1.0","reason","0","0","0","0.9895852413028479","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","7","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8337346017360687","0.0","0.0","0.8337346017360687","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","8","0","0.33333333333333337","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.8756466284394264","0.0","0.33333333333333337","0.8756466284394264","0.33333333333333337","0.0","0.33333333333333337","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","9","2","0.8125","1.0","0.7777777777777777","0.0","1.0","reason","","0","1","0.9215745627880096","1.0","0.8125","1.0","1.0","1.0","1.0","1",""
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","11","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7938610315322876","0.0","0.0","0.7938610315322876","0.0","0.0","0.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-029","False","12","35589","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","12","0","0.33333333333333337","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.8756466284394264","0.0","0.33333333333333337","0.8756466284394264","0.33333333333333337","0.0","0.33333333333333337","0","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-031","False","5","7561","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","0.6277777777777778","0.0","0.0","reason","0","0","0","1.0382450930774212","1.0","0.0","1.0382450930774212","1.0","0.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-031","False","5","7561","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.0","0.0","0.6277777777777778","0.0","1.0","reason","0","0","0","1.0269030909985304","1.0","0.0","1.0269030909985304","1.0","0.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-031","False","5","7561","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","2","0.36363636363636365","1.0","0.7777777777777777","0.0","1.0","reason","1","0","0","1.0233491286635399","1.0","0.36363636363636365","1.0233491286635399","1.0","1.0","1.0","",""
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-031","False","5","7561","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","0","0.0","0.0","0.7666666666666666","0.0","0.0","fast_candidate","0","0","0","0.9606110490858555","0.0","0.0","0.9606110490858555","0.0","0.0","0.0","",""
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","1","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.9205492660403252","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","2","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7881761640310287","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","3","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.9205492660403252","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","4","2","0.7083333333333335","1.0","0.9166666666666666","0.0","1.0","reason","1","0","0","0.8735185861587524","1.0","0.7083333333333335","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","5","2","0.7083333333333335","1.0","1.0","0.0","1.0","reason","1","0","0","0.8358424305915833","1.0","0.7083333333333335","1.0","1.0","1.0","1.0","1","1"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","6","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.9042362421751022","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","7","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7881761640310287","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-llama3.1:8b-8k","shadow_development","intercode-nl2bash-fs3-045","False","9","19614","results/phase1_5_shadow/full/llama3.1-8b/shadow_development/traces.jsonl","8","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9205492660403252","0.0","0.0","0.9205492660403252","0.0","0.0","0.0","0","0"
